objid,ra,dec,u,g,r,i,z,redshift
1237660241385030032,44.5029171345581,0.568049949300192,23.39128,21.47353,19.65259,18.7393,18.25011,0.4772105
1237652900230332741,44.1397698116573,-8.19862638223652,24.92723,21.37659,19.49322,18.5878,18.12669,0.4771994
1237652948526760320,2.52059844407995,-9.15723944111198,22.90191,21.21237,19.27573,18.37519,18.00424,0.4770967
1237652900763140612,34.8159455400751,-8.59835033607312,22.50761,21.40902,19.54634,18.70266,18.20823,0.4770765
1237657586029887529,53.7273615425336,-0.018225738264436,24.18501,21.96857,19.96903,19.03847,18.65025,0.4770395
1237670955712709209,20.339182759413,-10.2439943853279,22.97549,21.62703,19.86184,18.97701,18.53412,0.477016
1237649919507235361,25.9060987373275,13.7693115416397,23.30289,21.04385,19.29413,18.36868,17.87374,0.4766662
1237649919506841949,24.9851700756613,13.8447281929671,23.36595,20.83378,19.00237,18.12462,17.6872,0.4763105
1237649919507235496,25.9569307585579,13.7306490714551,22.54746,20.57079,18.92001,18.04482,17.62106,0.4760811
1237652900758815199,24.8269524643161,-9.39335377561308,22.12237,20.74323,19.13136,18.2768,17.84548,0.4759748
1237652949064482860,4.62982336243542,-8.78337374582244,24.44286,24.08714,19.51258,18.55453,18.23453,0.4759389
1237670956790710317,30.0946382497921,-8.77627595443096,22.42242,20.86319,19.30528,18.40558,17.93971,0.4759381
1237670956250170046,21.7398344829603,-9.70827753436653,23.17999,20.66973,19.03241,18.22192,17.83711,0.4758088
1237653651845939514,25.9587882559146,13.845219119548,24.95334,22.53038,20.66041,20.01154,19.65574,0.4757226
1237663783667171844,15.1615400131887,-0.354009237427075,23.14059,21.23919,19.44441,18.50018,18.06747,0.475382
1237649918432444931,23.3815537984398,13.0371210894826,26.08532,21.00341,19.4441,18.52159,17.95576,0.4753
1237649963529470442,51.2499780081125,-6.13918252918207,26.12823,21.48003,19.4734,18.61771,18.14094,0.474985
1237663785278964163,17.8654518323648,0.986556453824654,22.20625,20.91439,19.05226,18.20026,17.77407,0.4748579
1237649918432313705,23.0846213652421,13.2096768642278,21.9805,20.79755,19.15953,18.32063,17.87292,0.4746895
1237652946923422098,19.4536741011462,-10.1482937289358,23.17907,21.37421,19.5042,18.64519,18.29861,0.4746412
1237670956787302942,22.2913861094963,-9.25711361125466,23.49674,20.94337,19.29981,18.41672,18.0159,0.4746068
1237652899698115181,54.8977530856466,-7.24758737143813,26.41013,21.30692,19.51798,18.70529,18.17496,0.4745766
1237652630715957599,15.6821019199244,-9.23801747144119,22.83965,21.31186,19.60963,18.68841,18.25261,0.4745204
1237649920575995933,14.1561721639403,15.2537195232465,23.44454,21.24064,19.43002,18.49954,18.0352,0.4745038
1237649918432641418,23.8965559913664,13.0481837544331,22.58641,21.31536,19.61304,18.79172,18.24352,0.4744508
1237649961380479228,47.9172693021281,-8.22635498328307,24.10604,21.15093,19.28341,18.37974,17.95098,0.4743744
1237652630715957534,15.6525261515445,-9.3777287771621,21.5313,20.52313,18.90624,18.05205,17.52023,0.4743683
1237649918968266978,20.999943977927,13.754755271946,26.32005,21.0274,19.08668,18.22531,17.63619,0.4743407
1237652899682845099,19.7087781608877,-10.4060165719628,24.76879,21.32299,19.26896,18.42123,17.91407,0.4741652
1237653652377764297,14.017641509154,15.1980369251725,23.05378,21.51193,19.62962,18.60663,18.28319,0.4741372
1237678617420169922,5.40611246285152,1.26758131976021,24.73048,21.08641,19.2945,18.3772,17.99653,0.4741316
1237652949068153259,13.0313950699751,-8.71016851860473,22.20816,21.14083,19.36361,18.52385,17.98573,0.4741016
1237652947460293211,19.5103043198953,-9.8788467363533,26.21383,21.16982,19.16156,18.27429,18.03637,0.4740502
1237666301093413404,52.4279139952363,0.282996897526838,22.69782,21.58161,19.73891,18.73846,18.24602,0.4738508
1237652948531610022,13.7745036295293,-9.14820147729586,22.44063,21.32235,19.48891,18.61019,18.22184,0.4735703
1237670956251414785,24.6120122748383,-9.45265136577436,25.64394,21.35429,19.70509,18.78478,18.43093,0.4735626
1237673701278220770,35.6178695490554,-9.37650337804427,26.11863,20.97909,19.30068,18.44221,17.8697,0.473399
1237652900757963427,22.8900512372667,-9.33821119705811,25.76353,21.52862,19.48075,18.60595,18.19659,0.4733505
1237649918968201844,20.8389147619775,13.746287969154,24.08974,21.32496,19.67014,18.81498,18.27726,0.4733433
1237652946384650709,15.0902176801596,-10.8908379764871,24.1156,21.49695,19.54633,18.68739,18.28806,0.4732009
1237649919505269220,21.2680831580444,14.1578824552122,22.18582,21.24919,19.38762,18.52195,17.97023,0.4731119
1237652616741126667,22.4252662902143,-9.79745501790642,22.28615,21.68101,19.74913,19.02741,18.63525,0.4729284
1237670956787564768,22.8186635948604,-9.26246268895295,25.58817,20.71387,18.99648,18.03145,17.62649,0.4728864
1237652899695100412,47.9667455763722,-8.05599414043114,24.96538,21.38294,19.54617,18.70748,18.17167,0.4726456
1237652946917523880,5.74719157200404,-10.4927300150815,25.23267,21.09929,19.25527,18.43249,17.89129,0.4726235
1237652899152003475,33.6692671258244,-9.94149679120222,23.85475,21.27855,19.54455,18.65154,18.26631,0.472406
1237652946386485567,19.2615684350074,-10.6252063845004,24.07405,21.20012,19.3383,18.47098,18.04791,0.4721928
1237663716017832596,8.00579791669327,0.50262440215714,24.66005,21.68515,19.84739,19.06337,18.66094,0.4719661
1237652616741978315,24.3869519868019,-9.78383108726908,24.97153,20.55575,18.71085,17.80283,17.72883,0.4718799
1237649918968332597,21.0377188397479,13.7729564605541,21.53741,21.21613,19.24068,18.36948,17.85572,0.4718226
1237663783134691868,25.2159575506356,-0.837343237810872,23.02315,21.47791,19.58977,18.66543,18.20588,0.4717239
1237649920575865354,13.9407000803433,15.4357270802558,22.30009,21.25043,19.40409,18.64754,18.27674,0.4717157
1237649961383166577,54.2015483481667,-7.57723811222816,22.48865,20.62063,18.70673,17.79357,17.38324,0.4715737
1237649921112801814,14.1483372359169,15.6756637967643,22.80963,21.33764,19.6476,18.86444,18.44448,0.4715706
1237652616742764960,26.1315227006466,-9.56410508592591,22.12634,20.84181,19.06274,18.26042,17.86216,0.4714679
1237663783134036787,23.7567454954107,-0.791988851657865,25.3287,21.81835,19.77906,18.94177,18.48256,0.4714145
1237652900233806213,52.1091286241482,-7.17354208647347,25.36506,21.11348,19.42242,18.54184,17.92385,0.4714036
1237652901830066667,19.0554155465301,-8.741142010702,25.9849,21.21294,19.61741,18.79079,18.25789,0.4713293
1237679437744243023,43.0071254821559,-7.10643402219751,22.28931,21.03654,19.27757,18.46474,17.93195,0.4713079
1237663782599656055,29.3770419706142,-1.12484134514184,22.90675,21.00789,19.30418,18.47718,18.01433,0.471293
1237652901294506280,21.9885435425585,-9.05827233856251,22.50588,20.86251,19.27969,18.43078,18.00959,0.471288
1237670955712840140,20.5942446792193,-10.1142827489857,23.29246,21.15846,19.52127,18.69315,18.2139,0.4711774
1237673700742136435,37.2948841463551,-8.45114476299877,22.31169,21.30029,19.51687,18.671,18.15405,0.4708913
1237652946386813619,20.1183258514465,-10.5731633896491,22.39532,21.66367,19.33363,18.46549,17.96046,0.4708248
1237670957862027614,24.4036212092081,-8.22613352836271,22.00847,20.82746,19.03466,18.18348,17.77207,0.4707888
1237653651308347583,24.1885192824337,13.7341543907153,26.47804,20.93679,19.19121,18.30417,17.86264,0.4707864
1237660241924587544,50.6465746406486,1.01106971797812,20.39238,18.7533,18.22091,17.30258,24.85723,0.4707176
1237652900212375857,2.5769183563859,-10.4105277572755,22.22672,21.04662,19.38282,18.59883,18.19389,0.4703036
1237663238739329611,50.941663637509,0.0840667217104078,26.67439,20.8536,19.23153,18.36924,17.88446,0.4702777
1237652899695100356,47.9516438791195,-8.09848895159116,25.61612,21.36434,19.4635,18.62079,18.20647,0.4701098
1237663716017766642,7.77889690421262,0.444542009137871,24.28901,23.17435,20.84361,19.8034,19.23449,0.4699979
1237652944249815092,1.81141372822202,15.7187575882903,25.86134,21.68282,19.82537,18.91488,18.54109,0.4698018
1237673701815288227,35.6246164665852,-8.75158002081364,22.01628,21.30646,19.43264,18.59536,18.14768,0.4697432
1237649961380413706,47.7883537711024,-8.32628821698879,24.47997,21.42249,19.52993,18.67788,18.26081,0.4695397
1237652629642609108,16.6948211338336,-10.0736861884734,26.34602,21.14089,19.3296,18.53684,18.07319,0.4694367
1237652944250405341,3.16207161799377,15.6292045506968,23.05104,21.69672,19.56388,18.74486,18.20545,0.4692372
1237652616741978625,24.3177473271616,-9.7908355226018,23.92602,20.75227,19.0818,18.31366,17.91119,0.4690544
1237663784745238650,25.098675479824,0.497107782633095,22.93339,20.95972,19.29854,18.3815,17.94066,0.4688988
1237656496726802864,5.97150826256848,15.9071169856176,24.4455,21.73441,19.78721,19.00166,18.5599,0.4688623
1237663783132463899,20.2028595632371,-0.667467957038924,26.43398,21.66801,19.88138,19.07133,18.54139,0.4688486
1237663783668941522,19.2678836021816,-0.311556887070619,23.07277,21.75091,19.94906,19.10827,18.58119,0.4685351
1237678617430262332,28.4370262879722,1.15275823211334,23.82875,21.76854,19.68751,18.84513,18.35465,0.4684217
1237652899146236294,20.3399622916388,-10.8286499186957,22.81633,21.38505,19.60187,18.75263,18.28927,0.4683453
1237666339189424930,17.6737668673192,-0.08346609246131,25.59126,20.83012,19.09412,18.26058,17.76461,0.4682523
1237649921121190221,33.8004816155544,14.1524506338071,25.8608,21.36413,19.61532,18.78111,18.23281,0.4682252
1237678860623872405,11.165738673951,13.6591732294724,27.59286,21.16708,19.46447,18.44174,17.98401,0.4676816
1237652949062975880,1.04917584873542,-8.90933927247771,22.4747,21.00079,19.30532,18.47451,17.98589,0.4675789
1237652948532593110,16.1192644748907,-9.04404457987143,25.79939,21.4729,19.62603,18.84338,18.29542,0.4675432
1237649962459856967,60.8230984244097,-5.83564652106058,24.88387,22.25786,19.76062,18.95927,18.26581,0.4674509
1237670956788810115,25.685405735023,-9.05927947888138,26.41686,21.36292,19.23311,18.40582,18.05179,0.4674022
1237666407380287825,26.4695662502791,-0.556429368651958,26.4136,21.0229,19.32434,18.4963,17.99771,0.4673887
1237653652373832233,4.72372445910673,15.2865294143004,22.38347,21.50569,19.55016,18.66404,18.11143,0.4671955
1237657070620508650,23.4277667721017,-0.00341215017309264,23.0527,23.28904,22.64606,22.27705,21.77833,0.4671699
1237652900752130320,9.30188192731622,-9.91456096616296,23.58986,20.40856,18.73582,18.02485,17.6231,0.4670738
1237652900758618116,24.287674397266,-9.2587482488631,24.43679,21.16416,19.34048,18.49122,18.00264,0.4662431
1237652900769563381,49.5623029647956,-7.1544305857458,26.58358,21.42663,19.53531,18.5815,18.3109,0.4662252
1237652899150168371,29.3787994206644,-10.2813995685933,26.51527,21.34065,19.40413,18.55327,18.11171,0.4661386
1237652901285003577,0.00897822369918799,-9.52693934015253,22.43307,21.10877,19.35458,18.50091,18.06439,0.4660518
1237649919500681633,10.4679985553329,14.6184140248652,22.72254,21.69543,19.92589,19.01014,18.57718,0.4657598
1237649920042402188,21.9294742567294,14.5563299271987,22.18572,21.38074,19.71301,18.91204,18.38954,0.4656287
1237652948531741281,14.1725835127512,-9.13628342939092,26.49097,21.24998,19.50233,18.63981,18.23277,0.4654647
1237670956251087367,23.8363059735146,-9.48516458464074,23.41646,21.8188,19.75941,18.87394,18.40526,0.4653753
1237653651836830308,4.45022175366637,14.8852395648862,23.46494,21.05925,19.21927,18.36983,17.94563,0.4653576
1237663275781521805,2.78950790414345,-1.12921101560704,22.42059,20.98563,19.13376,18.26925,17.78209,0.4653441
1237663204921442610,16.6779366052158,0.664911058457118,23.30493,21.24218,19.25161,18.39146,17.9931,0.4651976
1237652943712682706,1.22965356450766,15.3385100687665,23.39786,21.80933,19.84897,18.92985,18.56506,0.4651001
1237652901827903753,14.0045822536515,-8.96416394073256,27.25374,20.44361,18.77861,17.926,17.35904,0.4650265
1237663783130563500,15.865958533151,-0.808463236835827,22.44619,21.03339,19.30607,18.43265,17.98623,0.4648535
1237653502044668250,40.1676432763636,-7.97561052503862,22.86946,21.12738,19.48286,18.58625,18.26,0.4646018
1237663782593168058,14.6230079967833,-1.20827475188692,22.74876,21.19176,19.39463,18.54651,18.11574,0.4645629
1237652900232757766,49.7580052191139,-7.48142681554112,22.08483,20.96196,19.07784,18.24926,17.71755,0.4645518
1237663783131480517,17.8227636003502,-0.703915990050049,24.02036,20.9878,19.23228,18.38674,17.9488,0.463948
1237652900753965568,13.6435638340117,-9.87234766565923,23.46851,21.66853,19.80508,18.98623,18.51692,0.463921
1237673017835454859,3.98729931735431,-11.2001677262617,22.90716,21.11697,19.40974,18.64038,18.02333,0.4638501
1237663239278428699,55.9663169775555,0.484761276873147,22.06914,21.27389,19.52178,18.61999,18.11856,0.4634054
1237649963529535596,51.4399123825723,-6.17602977800931,23.80136,21.44925,19.6979,18.79215,18.49278,0.4631916
1237649962996335074,59.8492524132389,-5.44015499800787,23.27789,21.24492,19.30297,18.41549,17.94468,0.4629093
1237652946381963506,8.81126912511087,-10.8667965389649,25.72659,21.2857,19.36626,18.48174,18.14632,0.4628715
1237649961384411610,57.015688286107,-7.21646161812625,23.49153,21.41988,19.42672,18.47559,18.06777,0.4622383
1237649920040042836,16.3251040573332,14.8146042303182,25.79037,21.51031,19.60456,18.72517,18.22938,0.4621713
1237649918433493256,25.8497824175893,12.9438266988173,22.52435,20.72964,18.98617,18.22131,17.71609,0.4621708
1237663783667040906,14.9046683529248,-0.283039995942573,23.42662,22.07508,20.26649,19.49419,19.22182,0.4620576
1237663784197620103,0.453340168245337,0.0115429774665,22.09441,21.32469,19.79012,18.90434,18.38642,0.4619543
1237652900767793488,45.4286752386237,-7.59205514451584,22.39649,20.78969,19.18957,18.33442,17.81765,0.461901
1237652900758421970,23.9227755281176,-9.35730505408658,24.66455,21.50621,19.72482,18.80637,18.24543,0.4618391
1237652899686711895,28.6897389719518,-9.84779750240783,23.02958,21.25276,19.48438,18.61304,18.26664,0.4615508
1237649964064833556,47.6726495225088,-6.22560037824052,25.42049,20.82511,18.36101,17.46963,17.19226,0.4615061
1237663783666385586,13.4384544389812,-0.226223589641239,23.04835,21.35064,19.35804,18.49325,18.10205,0.4614726
1237652616204648789,23.2364032334738,-10.2151084281711,22.59387,20.85546,18.99097,18.17176,17.66156,0.4614566
1237652901306302555,49.1800253961174,-6.58316105996406,26.666,21.41921,19.40266,18.54161,18.09738,0.4613436
1237663784203911877,14.9525290509376,0.0614134747614914,23.12332,20.64599,19.0099,18.16306,17.7953,0.4611763
1237656971300635069,9.74531031655374,-0.533273445958178,26.72252,21.00336,19.21826,18.40101,17.85625,0.4611028
1237652899162292888,57.3582774484589,-7.37641194060365,22.09531,20.15393,18.33602,17.53986,17.10781,0.4610606
1237663785282634319,26.3284709646188,0.95231367468393,23.35287,21.50015,19.68279,18.85713,18.40785,0.4610552
1237666213533581739,18.9988230568962,15.4564578175731,24.52711,21.62278,19.51234,18.63044,18.18025,0.4610101
1237653651304349964,14.7779558298244,14.1904446268765,25.31885,21.00585,19.22258,18.4056,17.81234,0.4610001
1237652900759797891,27.1178340104354,-9.2178358942526,22.89472,20.87349,19.24767,18.40101,17.86871,0.4608868
1237649918965973385,15.5394020343412,14.1206579113274,24.8215,21.22805,19.31816,18.47585,17.97808,0.4603965
1237649920038994441,13.9299618013546,14.984218200434,23.63958,21.24091,19.41285,18.60731,18.23653,0.4601317
1237653650763481491,5.28978025980723,14.0168182757172,24.03002,21.08923,19.51774,18.66625,18.17683,0.4600052
1237652946382619183,10.4060372020122,-10.9677494625104,23.85307,20.93841,19.24611,18.41466,17.94478,0.4594728
1237649962995220991,57.3023396164077,-5.86486182913437,26.63505,21.24024,19.58076,18.71683,18.28039,0.4594326
1237652900224172401,29.9528626324715,-9.44093970629269,21.45192,20.96083,19.11596,18.284,17.92546,0.4594069
1237652946381963643,8.78959129014109,-10.9826998818364,23.07059,20.73739,19.04691,18.24956,17.79039,0.4593092
1237663783672348938,27.0486256860766,-0.274948731761462,22.20559,20.57768,18.95971,18.18775,17.71741,0.4591148
1237652899162358314,57.4357323212251,-7.33192665160356,22.95416,21.24535,19.41881,18.50699,17.9846,0.4590695
1237656495114813459,2.64916239797731,14.740363654761,24.29274,22.59265,21.93514,21.55506,19.44284,0.4590552
1237656971302011421,12.9814126872999,-0.566254638429395,24.45572,21.56041,19.45321,18.58664,18.16114,0.4590328
1237653651841483397,15.4683739491733,14.5856848872345,23.79684,22.21161,19.87725,19.03458,18.47166,0.4589937
1237657071696216560,27.8940354138753,0.69228927993213,22.67572,21.5035,19.6683,18.81255,18.33334,0.4588847
1237652899698835993,56.4662478971074,-7.08931149889265,26.09481,21.00589,19.07394,18.28168,17.78152,0.4586983
1237663478742581924,20.5997812620098,-0.268467182777881,22.84607,21.17989,19.37877,18.5606,18.11071,0.4586969
1237649920043319583,24.1625276335567,14.2652620237145,24.09298,21.7296,19.72867,18.90031,18.50327,0.4584685
1237653651837157426,5.2176598547461,14.8658392946013,22.92705,21.4653,19.70965,18.88176,18.33058,0.4584554
1237649919502647721,15.0861437929146,14.4652273989857,22.85998,20.59343,18.89279,17.95165,17.44059,0.4583917
1237670955179049223,27.7239231095608,-10.2076476865165,26.3798,20.40555,18.63497,17.92928,17.43231,0.4583209
1237663782599000319,27.9353512996326,-1.23258408853567,26.43355,20.95235,19.21463,18.33495,17.90532,0.4582888
1237666300554576305,48.0444598711033,-0.0497897875456797,24.55685,21.40963,19.53492,18.69475,18.22758,0.4580505
1237670956789334551,26.9582581581265,-9.0305478199603,27.29117,20.91711,19.30795,18.48753,18.11283,0.4579774
1237652899701129752,61.7253430180376,-6.19204241379096,26.25239,21.28872,19.49394,18.61432,18.16244,0.4579533
1237670955179049258,27.7500409421635,-10.2226513044877,24.60769,21.13494,19.38534,18.5583,18.11727,0.4578646
